Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
573	43797	0.725	120.98	apa2001-119.41-2	D	APA2001	<LOD	214.47	33.59	<LOD	16.66	<LOD	13.9	<LOD	<LOD	<LOD	<LOD	<LOD	1234.59	430.86	675.36	<LOD	13986.91	<LOD	14.56	4.92	127.4	5.32	436.88	861.42	4228.53	449.82	294.4	183.99	207.85	1048.47	196.86	115.11	47.96	<LOD	<LOD	925482.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1473.13	34421.19	5358.28	<LOD	453.4	254.39
604	43804	0.658333333	122.03	apa3001-2.0-1	S	APA3001	<LOD	331.62	16.09	<LOD	14.95	18.61	18.63	<LOD	<LOD	21.85	<LOD	<LOD	2247.06	774.67	1690.65	505.49	26594.06	<LOD	24.18	6.49	105.53	2.63	1399.13	11504.84	6813.97	850.9	351.44	308.52	304.9	1256.44	196.31	140.36	71.03	<LOD	<LOD	910821.44	37.43	4.07	<LOD	<LOD	<LOD	<LOD	<LOD	2074.49	22777.21	10093.45	<LOD	466.55	273.84
605	43804	0.6625	120.92	apa3001-2.0-2	D	APA3001	<LOD	334.17	18.32	1.89	14.3	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2342.22	840.9	1683.36	413.01	20870.86	<LOD	21.86	6.9	73.53	<LOD	<LOD	12126.84	7923.14	881.78	463.45	396.89	359.27	1651.92	165.48	116.77	68.55	<LOD	<LOD	912823.81	27.9	4.21	<LOD	<LOD	<LOD	<LOD	<LOD	2606.83	22587.13	10801.47	<LOD	473.23	241.09
606	43804	0.665972222	120.1	apa3001-4.40-1	S	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.64	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	543	240.2
607	43804	0.668055556	121.26	apa3001-4.40-2	D	APA3001	<LOD	178.49	14	<LOD	14.45	16.36	26.1	<LOD	<LOD	<LOD	<LOD	<LOD	2026.95	737.6	1543.75	<LOD	11808.45	<LOD	16.39	3.89	54.5	2.42	1227.95	718.96	5878.03	552.95	359.08	311.27	234.25	1450.56	280.51	170.4	100.06	35.84	<LOD	934061.56	14.53	2.01	<LOD	<LOD	<LOD	<LOD	<LOD	1975.25	21266.66	8657.83	<LOD	632.1	319.24
608	43804	0.670833333	122.54	apa3001-6.50-1	S	APA3001	<LOD	50.37	18.91	<LOD	<LOD	<LOD	66.43	<LOD	<LOD	<LOD	<LOD	<LOD	1676.88	582.12	1179.38	421.24	79021.55	<LOD	20.92	9.83	50.99	2.69	<LOD	723.23	5204.34	830.37	581.75	496.66	353.91	1004.9	188.32	116.1	59.03	18.06	<LOD	865745.19	<LOD	1.56	<LOD	<LOD	<LOD	<LOD	<LOD	1342.85	29951.69	6154	<LOD	505.57	253.76
609	43804	0.672916667	121.2	apa3001-6.50-2	D	APA3001	<LOD	53.32	37.75	<LOD	<LOD	<LOD	75.06	<LOD	<LOD	<LOD	<LOD	<LOD	1130.03	420.87	628.82	<LOD	24758.51	<LOD	20.26	7.46	61.79	2.07	783.88	735.36	4025.3	510.97	231.09	282.74	235.28	549.94	131.47	100.99	53.81	<LOD	<LOD	910516.13	4.57	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1552.72	43215.77	5806.75	<LOD	311.73	164.7
610	43804	0.675694444	120.74	apa3001-8.0-1	S	APA3001	<LOD	275.29	19.9	<LOD	28.51	21.16	21.96	<LOD	<LOD	<LOD	<LOD	<LOD	1410.95	543.77	946.16	<LOD	21430.04	<LOD	36.17	8.22	209.04	<LOD	49.91	11612.3	3805.95	970.54	490.12	371.75	354.15	1323.05	233.91	121.7	66.1	20.1	<LOD	874629.88	32.83	3.13	<LOD	<LOD	<LOD	<LOD	9677.89	1551.56	63679.68	6030.44	<LOD	560.13	261.04
611	43804	0.677777778	121.16	apa3001-8.0-2	D	APA3001	<LOD	229.96	16.11	<LOD	21.15	13.34	<LOD	<LOD	<LOD	13.01	<LOD	<LOD	1238.85	501.46	920.34	<LOD	12579.12	<LOD	27.41	7.26	121.17	<LOD	37.37	10150.74	4304.58	640.42	408.08	261.72	253.38	1227.96	202.27	128.91	60.67	21.44	<LOD	925073.56	23.41	2.49	<LOD	<LOD	<LOD	<LOD	<LOD	1570.28	33348.39	6701.9	<LOD	491.53	265.49
613	43804	0.682638889	122.31	apa3001-10.40-1	S	APA3001	<LOD	200.52	17.38	<LOD	25.1	15.56	28.9	<LOD	<LOD	17.68	<LOD	<LOD	2204.86	718.05	1664.19	<LOD	38666.5	<LOD	39.53	10.83	157.18	4.9	96.42	13752.76	5794.03	727.54	373.14	271.74	<LOD	842.74	159.13	83.72	46.47	<LOD	<LOD	831448	19.02	2.05	<LOD	<LOD	<LOD	<LOD	12787.56	2283.39	76834.13	8747.74	<LOD	354.3	205.46
614	43804	0.684722222	121.15	apa3001-10.40-2	D	APA3001	<LOD	176.17	11.72	<LOD	20.69	<LOD	23.95	<LOD	<LOD	18.74	<LOD	<LOD	2249.33	805.49	1700.62	472.52	23258.3	<LOD	20.42	7.01	92.45	2.83	1881.75	10562.35	6287.5	1172.69	819.1	415.73	488.82	1324.19	261.44	151.04	86.01	<LOD	<LOD	909402.75	14.44	1.78	<LOD	<LOD	<LOD	<LOD	<LOD	2288.52	27547.73	9879.87	<LOD	624	272.36
615	43804	0.6875	122.46	apa3001-12.40-1	S	APA3001	<LOD	261.72	14.35	2.83	23.38	<LOD	31.92	<LOD	<LOD	<LOD	<LOD	<LOD	2415.51	847.58	2042.88	<LOD	13425.11	<LOD	20.78	6.71	67.25	2.01	1594.41	13499.42	6667.26	1105.04	618.91	778.72	568.61	1398.06	230.76	137	72.92	<LOD	<LOD	917489.63	36.49	3.82	<LOD	<LOD	<LOD	<LOD	<LOD	3092.07	23566.97	11009.96	<LOD	591.74	261.31
616	43804	0.689583333	122.45	apa3001-12.40-2	D	APA3001	<LOD	245.49	13.87	<LOD	23.39	<LOD	33.73	<LOD	<LOD	<LOD	<LOD	<LOD	2349.11	854.66	1958.1	379.53	15340.78	<LOD	20.78	5.2	95.18	2.51	1588.27	12637.27	6543.7	973.9	631.58	507.22	522.3	1279.55	170.89	151.9	42.45	<LOD	<LOD	902754.44	37.34	5.41	<LOD	<LOD	<LOD	<LOD	<LOD	2608.53	39581.3	9908.8	<LOD	523.46	235.71
617	43804	0.692361111	120.6	apa3001-13.85-1	S	APA3001	<LOD	195.71	16.96	<LOD	23.23	<LOD	20.49	<LOD	<LOD	<LOD	<LOD	<LOD	2234.54	830.39	1652.33	394.98	23306.59	<LOD	27.86	6.14	91.55	2.73	1505.42	12281.82	6498.06	813.71	570.18	281.54	353.12	1266.12	216.74	130.96	58.57	25.06	<LOD	911547.06	22.08	2.21	<LOD	<LOD	<LOD	<LOD	<LOD	2587.03	24486.9	9909.78	<LOD	546.17	275.56
618	43804	0.694444444	120.84	apa3001-13.85-2	D	APA3001	<LOD	187.95	15.41	<LOD	19.71	19.77	22.06	<LOD	<LOD	17.23	<LOD	<LOD	1912.12	724.75	1219.69	357.64	25696.82	<LOD	22.82	9.37	84.66	<LOD	27.17	795.85	5789.32	1153.74	587.9	344.91	380.99	1415.95	264.42	157.12	96.64	24.09	<LOD	912907.31	22.63	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2059.02	26628.53	8568.76	<LOD	593.38	256.13
619	43804	0.696527778	120.12	apa3001-15.90-1	S	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.04	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	497.8	284.68
620	43804	0.698611111	122.69	apa3001-15.90-2	D	APA3001	<LOD	219.76	16.47	1.83	23.45	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2037.32	768.34	1575.25	<LOD	16039.03	<LOD	23.06	4.93	85.27	1.56	1385.37	11989.48	6469.19	842.3	450.83	381.44	383.54	1449.04	195.09	107.28	92.74	20.68	<LOD	920650.81	19.92	2.38	<LOD	<LOD	<LOD	<LOD	<LOD	2226.61	23595.56	10097.84	<LOD	627.19	297.93
621	43804	0.701388889	120.75	apa3001-18.30-1	S	APA3001	<LOD	381.84	26.05	<LOD	31.62	19.07	27.05	<LOD	<LOD	<LOD	<LOD	<LOD	1950.98	757.04	1532.86	350.61	19316.41	<LOD	18.47	7.79	146.3	2.34	41.08	16548.05	6497.96	1028.87	502.72	509.96	456.9	1658.32	242.85	139.8	87.99	<LOD	<LOD	839196	29.78	4.5	<LOD	<LOD	<LOD	<LOD	15958.64	3054.24	80295.95	9254.85	<LOD	636.79	325.39
622	43804	0.704166667	120.93	apa3001-18.30-2	D	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.89	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	551.22	263.67
623	43804	0.706944444	121.79	apa3001-20.65-1	S	APA3001	<LOD	237.79	15.75	<LOD	21.1	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2062.29	702.83	1590.02	<LOD	16655.81	<LOD	28.83	6.35	139.44	<LOD	43.72	16215.65	5376.14	615.87	522.1	293.1	244.21	1159.71	197.11	113.17	53.15	<LOD	<LOD	808765.88	22.06	2.61	<LOD	<LOD	<LOD	<LOD	26293.98	2167.21	107930.71	7986.69	<LOD	443.15	224.04
624	43804	0.709027778	121.15	apa3001-20.65-2	D	APA3001	<LOD	266.35	16.21	<LOD	24.08	13.85	19.04	<LOD	<LOD	<LOD	<LOD	<LOD	1812.92	710	1413.52	<LOD	15019.24	<LOD	27.74	7.29	136.11	<LOD	124.19	19073.41	6004.76	706.08	486.11	292.94	356.59	1155.99	163.25	106.15	71.84	22.69	<LOD	791069.5	19.36	2.96	<LOD	<LOD	<LOD	<LOD	22891.61	2865.15	124015.04	9424.28	<LOD	490.42	230.81
656	43809	0.416666667	121.06	apa3001-22.47-1	S	APA3001	<LOD	88.74	7.21	<LOD	<LOD	<LOD	22.72	<LOD	<LOD	<LOD	<LOD	<LOD	2227.54	863.19	1987.99	725.1	42690.04	<LOD	20.36	5.1	85.79	2.85	59.66	653.32	6526.8	806.28	485.88	325.31	292.24	1290.6	161.57	115.99	116.63	27.97	<LOD	888294.94	13.18	1.82	<LOD	<LOD	<LOD	<LOD	<LOD	2166.26	32593.7	9876.92	<LOD	637.43	341.09
657	43809	0.418055556	121.11	apa3001-22.47-2	D	APA3001	<LOD	76.86	7.57	<LOD	<LOD	17.19	27.86	<LOD	<LOD	21.47	<LOD	<LOD	2506.34	937.19	2209.06	829.52	49381.47	<LOD	21.08	6.99	46.02	3.21	187.22	662.51	7735.82	890.06	684.05	459.44	404.15	1086.4	165.26	151.54	61.76	<LOD	<LOD	875387.38	13.83	2.71	<LOD	<LOD	<LOD	<LOD	<LOD	3185.15	28145.26	12129.17	<LOD	518.3	200.74
658	43809	0.420833333	120.31	apa3001-24.90-1	S	APA3001	<LOD	132	7.48	<LOD	3.96	16.65	30.6	<LOD	<LOD	<LOD	<LOD	<LOD	2422.82	909.56	2063.35	639.1	37536.27	<LOD	14.98	7.28	55.61	<LOD	11867.67	661.75	7037.14	983.62	637.12	267.28	382.07	1002.4	210.86	162.89	50.03	<LOD	<LOD	885192.44	<LOD	1.92	<LOD	<LOD	<LOD	<LOD	<LOD	2695.37	26330.52	11219.92	<LOD	529.92	248.61
659	43809	0.422222222	121.2	apa3001-24.90-2	D	APA3001	<LOD	184.05	13.07	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2758.54	899.54	2342.59	626.52	45132.8	<LOD	15.87	6.14	115.51	<LOD	261.96	10111.34	7989.24	984.1	509.1	430.57	401.89	1220.25	267.14	152.41	78.78	<LOD	<LOD	880931.5	18.44	3.41	<LOD	<LOD	<LOD	<LOD	<LOD	2751.2	24662.36	11889.1	<LOD	600.71	342.76
660	43809	0.425	120.2	apa3001-26.40-1	S	APA3001	<LOD	233.59	14.07	2.29	5.46	<LOD	23.75	<LOD	<LOD	<LOD	<LOD	<LOD	2319.31	883.3	2083.65	<LOD	17399.34	<LOD	14.47	5.78	80.72	9.84	37255.1	11039.63	6794.95	924.99	504.08	476.58	352.12	1200.75	254.34	135.4	75.98	29.58	<LOD	880467.81	18.24	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2375.07	25565.28	10649.31	<LOD	545.78	275.06
661	43809	0.427083333	121.24	apa3001-26.40-2	D	APA3001	<LOD	173.17	14.6	<LOD	5.43	15.02	<LOD	<LOD	<LOD	16.56	<LOD	<LOD	1820.46	<LOD	1378.59	<LOD	24525.29	<LOD	19.64	7.99	148.07	20.79	48342.14	10801.03	5218.32	1151.97	611.9	303.08	505.32	1234.37	206.53	131.66	87.21	23.1	<LOD	778589.69	13.82	2.04	<LOD	<LOD	<LOD	<LOD	14621.36	2907.89	100223.58	7820.67	<LOD	572.68	265.57
662	43809	0.429861111	120	apa3001-28.40-1	S	APA3001	<LOD	385.25	6.91	<LOD	9.51	17.29	31.79	<LOD	<LOD	19.99	<LOD	<LOD	<LOD	494.25	974.9	<LOD	47713.61	<LOD	37.37	22.78	261.31	<LOD	10302.73	13642.93	4229.3	428.14	<LOD	243.36	185.06	774.43	129.77	90.43	44.05	<LOD	<LOD	706071.88	7.39	3.12	<LOD	<LOD	<LOD	<LOD	27922.52	3369.94	175964.19	6282	<LOD	362.28	209.38
663	43809	0.434027778	121.67	apa3001-28.40-2	D	APA3001	<LOD	175.48	8.95	<LOD	25.59	16.25	9.35	<LOD	<LOD	<LOD	<LOD	<LOD	663.22	270.28	305.92	<LOD	19964.46	<LOD	43.3	18.92	473.67	<LOD	1239.13	14440.3	2597.42	610.51	318.7	255.87	263.41	785.51	136.85	86.55	42.28	12.15	<LOD	768974.38	13.4	1.85	<LOD	<LOD	<LOD	<LOD	21181.16	1473.67	155614.56	3957.93	<LOD	338.81	165.75
665	43809	0.439583333	122.62	apa3001-29.97-1	S	APA3001	<LOD	138.21	13.78	<LOD	8.35	<LOD	18.78	<LOD	<LOD	<LOD	<LOD	<LOD	2217.29	776.24	1732.78	<LOD	19755.24	<LOD	19.2	5.42	51.17	5.59	14133.94	11363.53	7164.54	582.26	412.23	<LOD	<LOD	1082.98	177.68	134.97	68.53	29.31	<LOD	880264.13	12.2	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2285.84	47549.98	10746.98	<LOD	483.06	273.5
666	43809	0.441666667	122.8	apa3001-29.97-2	D	APA3001	<LOD	208.12	10.88	<LOD	7.09	<LOD	22.65	<LOD	<LOD	<LOD	<LOD	<LOD	2224.45	756.14	1869.92	395.52	25962.31	<LOD	19.04	5.35	63.89	4.43	10067.3	10215.92	6426.15	802.23	441.53	316.8	335.86	1029.93	195.67	97.92	81.92	<LOD	<LOD	904185.63	12.31	1.8	<LOD	<LOD	<LOD	<LOD	<LOD	2092.34	24073.15	9316.88	<LOD	510.21	263.23
667	43809	0.445833333	120.5	apa3001-31.84-1	S	APA3001	<LOD	166.17	10.72	<LOD	21.67	28.1	19.81	<LOD	<LOD	22.8	<LOD	<LOD	2160.82	728.01	2040.9	<LOD	25135.63	<LOD	18.12	7.08	63.46	5.38	371.5	10571.13	5356.17	775.03	590.29	322.86	281.67	1283.38	217.87	150.32	76.36	27.35	<LOD	913189.88	15.19	1.7	<LOD	<LOD	<LOD	<LOD	<LOD	2179.01	20426.36	8503.73	<LOD	581.48	325.93
668	43809	0.448611111	122.25	apa3001-31.84-2	D	APA3001	<LOD	38.05	10.88	<LOD	4.08	<LOD	16.2	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	606.56	1438.62	<LOD	7988.43	<LOD	15.68	2.93	17.34	6.98	17618.19	707.68	5963.95	849.24	430.86	332.46	290.47	973.11	184.71	123.08	64.69	<LOD	<LOD	918147.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2000.69	24498.53	9144.59	<LOD	504.47	279.76
669	43809	0.451388889	121.12	apa3001-34.78-1	S	APA3001	<LOD	255.31	16.16	<LOD	28	<LOD	<LOD	<LOD	<LOD	21.25	<LOD	<LOD	1948.14	<LOD	1768.96	<LOD	15729.22	<LOD	25.67	6.99	96.82	3.41	1384.82	13910.15	6368.19	670.05	<LOD	<LOD	<LOD	1593.74	184.86	139.64	115.76	<LOD	<LOD	918044.69	22.03	3.27	<LOD	<LOD	<LOD	<LOD	<LOD	2676.68	25013.07	10306.93	<LOD	650.04	365.1
670	43809	0.453472222	122.54	apa3001-34.78-2	D	APA3001	<LOD	163.58	11.7	1.57	18.71	19.19	15.55	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	602.42	1512.6	<LOD	10496.78	<LOD	18.5	5.61	52.55	2.25	1357.48	11821.99	6208.01	497.41	387.74	291.82	320.34	1183.55	168.8	109.59	46.88	<LOD	<LOD	925912.56	10.08	2.24	<LOD	<LOD	<LOD	<LOD	<LOD	2066.76	26781.88	9271.7	<LOD	451.03	241.85
671	43809	0.45625	122.04	apa3001-36.76-1	S	APA3001	<LOD	184.79	13.48	<LOD	19.41	<LOD	16.78	<LOD	<LOD	<LOD	<LOD	<LOD	2016.98	672.93	1550.05	<LOD	12939.69	<LOD	18.35	4.26	44.08	2.77	1466.69	11473.59	6650.18	1070.88	703.78	470.85	472.73	1374.26	246.94	148.15	96.94	<LOD	<LOD	921310.63	17.38	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	3059.05	25227.45	9870.44	<LOD	593.68	238.5
673	43809	0.458333333	121.95	apa3001-36.76-2	D	APA3001	<LOD	186.56	10.88	<LOD	22.18	14.87	26.75	<LOD	<LOD	<LOD	<LOD	<LOD	2008.97	701.37	1636.6	<LOD	12486.63	<LOD	17.64	4.03	47.61	2.1	1572.1	12580.31	6323.53	910.38	560.37	290.32	315.7	1238.94	215.89	122.86	83.18	<LOD	<LOD	923239.56	12.57	2.18	<LOD	<LOD	<LOD	<LOD	<LOD	2622.26	23866.95	9948.9	<LOD	523.1	270.27
674	43809	0.461111111	122.32	apa3001-38.78-1	S	APA3001	<LOD	183.07	15.77	2	17.77	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1779.88	674.04	1707.27	<LOD	15669.5	<LOD	18.33	4.09	51.38	1.98	1465.12	11929.05	5990.94	909.18	585.76	375.03	424.99	1350.46	224.1	171.34	83.51	28.09	<LOD	921100.56	14.24	1.78	<LOD	<LOD	<LOD	<LOD	<LOD	2046.21	24860.32	9483.17	<LOD	570.3	263.5
675	43809	0.4625	121.59	apa3001-38.78-2	D	APA3001	<LOD	210.71	16.62	<LOD	23.2	21.41	24.35	<LOD	<LOD	<LOD	<LOD	<LOD	1953.79	674.08	1600.91	315.64	13746.48	<LOD	19.05	5.69	64.03	2.08	1641.69	12714.48	6212.79	864.39	532.02	285.59	349.52	1157.56	167.26	128.6	54.7	22.39	<LOD	921305.31	21.63	2.37	<LOD	<LOD	<LOD	<LOD	<LOD	2524.01	24756.01	9789.6	<LOD	486.87	245.87
676	43809	0.465277778	121.14	apa3001-40.47-1	S	APA3001	<LOD	204.12	12.67	<LOD	24.84	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	647.2	1357.05	<LOD	9406.48	<LOD	20.98	5.08	67.25	2.53	1485.65	13036.35	6203.95	647.9	479.22	<LOD	<LOD	1215.84	200.25	107.4	56.47	<LOD	<LOD	929029.69	13.35	2.12	<LOD	<LOD	<LOD	<LOD	<LOD	1534.88	23844.46	9451.38	<LOD	439.38	277.45
677	43809	0.467361111	121.82	apa3001-40.47-2	D	APA3001	<LOD	198.13	11.63	<LOD	23.62	<LOD	18.63	<LOD	<LOD	<LOD	<LOD	<LOD	1850.45	661.36	1608.83	<LOD	9432.49	<LOD	21.46	5.88	70.08	3.01	1115.6	11363.82	5641.7	644.82	428.06	324.62	334.54	1355.26	183.91	159.59	73.19	20.35	<LOD	932889.94	12.59	2.6	<LOD	<LOD	<LOD	<LOD	<LOD	2458.22	21883.34	8682.97	<LOD	609.06	300.72
680	43809	0.475	121.41	apa3001-42.57-1	S	APA3001	<LOD	251.96	9.9	<LOD	6.43	<LOD	<LOD	<LOD	<LOD	23.36	<LOD	<LOD	1955.14	726.47	1911.39	<LOD	25237.38	<LOD	18.01	6.53	60.9	3.16	1890.66	10642.78	7167.14	760.32	529.56	391.1	272.3	993.34	220.23	97.49	65.3	31.8	<LOD	910113.13	19.79	1.84	<LOD	<LOD	<LOD	<LOD	<LOD	2529.05	24601.42	10477.64	<LOD	528.05	285.81
681	43809	0.477777778	122.63	apa3001-42.57-2	D	APA3001	<LOD	204.07	6.81	2.16	4.32	<LOD	20.08	<LOD	<LOD	18.45	<LOD	<LOD	1995.06	748.1	1823	<LOD	27643.5	<LOD	19.59	6.95	60.87	2.16	24.29	710.86	6770.92	781.98	499.08	279.41	303.33	1094.47	180.14	91.22	73.47	32.98	<LOD	906044.44	8.94	1.55	<LOD	<LOD	<LOD	<LOD	<LOD	2315.95	29665.75	9682.2	<LOD	482.52	265.24
682	43809	0.479861111	122.8	apa3001-44.40-1	S	APA3001	<LOD	427.97	16.71	1.88	35.35	19.1	18.68	<LOD	<LOD	<LOD	<LOD	<LOD	1655.41	651.74	1439.35	<LOD	20317.93	<LOD	14.8	12.48	399.34	3.14	50.42	17409.26	5569.27	671.26	401.34	250.95	320.89	941.24	109.39	101.58	52.12	18.2	<LOD	902564.69	42.41	3.84	<LOD	<LOD	<LOD	<LOD	<LOD	1840.61	35432.5	8465.17	<LOD	350.14	187.19
683	43809	0.483333333	121.91	apa3001-44.40-2	D	APA3001	<LOD	377.63	13.1	<LOD	29.48	14.16	23.59	<LOD	<LOD	<LOD	<LOD	<LOD	1757.05	660.33	1424.45	<LOD	28753.1	<LOD	14.83	10.99	268.59	2.93	56.94	14891.63	5527.17	893.09	636.37	464.01	504.22	1041.81	151.36	72.05	60.32	<LOD	<LOD	900723.25	35.89	3.23	<LOD	<LOD	<LOD	<LOD	<LOD	2741.08	29604.58	8020.8	<LOD	373.24	146.68
684	43809	0.485416667	121.19	apa3001-45.60-1	S	APA3001	<LOD	141.19	12.59	<LOD	24.59	<LOD	24.58	<LOD	<LOD	<LOD	<LOD	<LOD	1656.81	615.54	1278.11	<LOD	7089.19	<LOD	20.18	3.98	81.54	1.62	32.08	11655.53	5701.4	736.32	522.05	404.95	281.98	1182.62	206.2	105.07	80.53	23.83	<LOD	923758.31	19.8	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2200.82	32752.85	9015.84	<LOD	536.74	237.27
685	43809	0.4875	120.5	apa3001-45.60-2	D	APA3001	<LOD	171.09	13.77	3.1	22.17	<LOD	24.02	<LOD	<LOD	<LOD	<LOD	<LOD	1800.16	632.96	1420.71	<LOD	9232.65	<LOD	19.94	4.69	71.19	<LOD	337.08	12683.41	6064.52	760.57	605.37	346.56	307.14	1078.6	170.74	102.46	47.58	<LOD	<LOD	920098.56	18.85	1.84	<LOD	<LOD	<LOD	<LOD	<LOD	2058.78	27295.99	9381.31	<LOD	471.36	235.16
686	43809	0.490277778	122.11	apa3001-47.70-1	S	APA3001	<LOD	334.66	47	2.58	37.47	17.43	34.24	<LOD	<LOD	<LOD	<LOD	<LOD	1650.5	588.86	1384.74	<LOD	2344.93	<LOD	22.71	5.99	91.23	2.42	967.67	13406.75	4832.87	576.94	448.88	378.13	330.04	1323.78	153.35	121.76	61.68	<LOD	<LOD	941975.56	23.7	3.15	<LOD	<LOD	<LOD	<LOD	<LOD	1583.76	20685.2	7849.66	<LOD	484.68	233.6
687	43809	0.492361111	121.29	apa3001-47.70-2	D	APA3001	<LOD	369.34	44.23	2.43	44.35	20.98	18.52	<LOD	<LOD	<LOD	<LOD	<LOD	1837.9	588.46	1474.53	<LOD	4332.55	<LOD	27.27	6.1	117.4	2.63	<LOD	17122.45	6007.97	653.09	512.84	372.34	483.92	1522.08	186.08	121.84	77.36	22.89	<LOD	930391.56	33.56	3.55	<LOD	<LOD	<LOD	<LOD	<LOD	2397.62	22644.61	8910.43	<LOD	552.72	264.08
688	43809	0.495138889	121.9	apa3001-50.10-1	S	APA3001	<LOD	184.71	18.93	2.25	21.1	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2073.86	708.5	1594.41	<LOD	15553.17	<LOD	22.49	6.13	89.78	<LOD	13816.5	12519.1	6312.62	1043.06	651.05	450.56	403.57	1311.22	185.32	96.39	41.99	37.64	<LOD	907586.06	17.11	2.43	<LOD	<LOD	<LOD	<LOD	<LOD	2653.98	24148.94	9688.55	<LOD	503.58	251.18
689	43809	0.497222222	122.21	apa3001-50.10-2	D	APA3001	<LOD	201.96	15.34	2.32	21.97	<LOD	17.53	<LOD	<LOD	17.2	<LOD	<LOD	1913.26	718.82	1588.57	<LOD	14498.2	<LOD	24.87	6.88	98.23	2.4	50.57	14648.96	6501.62	1094.96	586.08	348	369.87	1165.14	171.16	127.15	54.18	32.58	<LOD	897119.06	14.86	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2380.97	45482.54	9630.73	<LOD	514.44	235.49
691	43809	0.502083333	120.58	apa3001-52.44-1	S	APA3001	<LOD	23.7	13.73	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.7	<LOD	<LOD	2303.22	<LOD	1947.82	<LOD	15546.51	<LOD	20.75	4.89	22.95	10.06	39494.63	627.36	6840.99	1090.78	580.37	250.12	376.77	1326.82	222.02	161.67	84.1	33.1	<LOD	885483.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2646.85	23280.09	10435.06	<LOD	591.99	294.1
692	43809	0.504166667	121.86	apa3001-52.44-2	D	APA3001	<LOD	29	13.47	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	17.11	<LOD	<LOD	2277.97	854.81	2091.81	<LOD	15479.66	<LOD	22.47	4.34	23.34	<LOD	30567	593.32	7567.93	911.61	603.17	<LOD	239.51	1397.46	257.01	155.65	95.75	26.76	<LOD	888437.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2816.32	28506.9	10847	<LOD	653.06	332.88
